,dataset,feat_selection,loss_key,group,metric,value,model_path,fold_key,model,n_epochs
12,noack_2022,random,poisson,test,pr_auc,0.26640756563617685,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
13,noack_2022,random,poisson,test,pr_auc_multi,0.08917490543372694,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
14,noack_2022,random,poisson,test,r2,0.09555883067791093,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
0,noack_2022,random,poisson,train,roc_auc,0.740482072317341,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
1,noack_2022,random,poisson,train,roc_auc_multi,0.5065695319840403,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
2,noack_2022,random,poisson,train,pr_auc,0.2206542493292092,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
3,noack_2022,random,poisson,train,pr_auc_multi,0.07483368664674826,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
4,noack_2022,random,poisson,train,r2,0.07192733023720488,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
5,noack_2022,random,poisson,val,roc_auc,0.7394481850614613,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
6,noack_2022,random,poisson,val,roc_auc_multi,0.5040485502969819,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
7,noack_2022,random,poisson,val,pr_auc,0.22638699974174836,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
8,noack_2022,random,poisson,val,pr_auc_multi,0.07998206190649905,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
9,noack_2022,random,poisson,val,r2,0.07492196876585122,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
10,noack_2022,random,poisson,test,roc_auc,0.7141209121939076,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
11,noack_2022,random,poisson,test,roc_auc_multi,0.5027788650499944,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
12,noack_2022,random,poisson,test,pr_auc,0.18020075424071294,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
13,noack_2022,random,poisson,test,pr_auc_multi,0.07182746747939879,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
14,noack_2022,random,poisson,test,r2,0.04460073033507683,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
0,noack_2022,random,poisson,train,roc_auc,0.7353506789563526,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
1,noack_2022,random,poisson,train,roc_auc_multi,0.5160869685506924,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
2,noack_2022,random,poisson,train,pr_auc,0.2389563517915112,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
3,noack_2022,random,poisson,train,pr_auc_multi,0.08690147123492475,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
4,noack_2022,random,poisson,train,r2,0.08279314569398744,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
5,noack_2022,random,poisson,val,roc_auc,0.7059928797529291,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
6,noack_2022,random,poisson,val,roc_auc_multi,0.5132143722462009,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
7,noack_2022,random,poisson,val,pr_auc,0.19934769067167912,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
8,noack_2022,random,poisson,val,pr_auc_multi,0.07737253645412263,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
9,noack_2022,random,poisson,val,r2,0.04550458535014423,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
10,noack_2022,random,poisson,test,roc_auc,0.7068306243723226,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
11,noack_2022,random,poisson,test,roc_auc_multi,0.5087547559046286,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
12,noack_2022,random,poisson,test,pr_auc,0.19562437537767374,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
13,noack_2022,random,poisson,test,pr_auc_multi,0.07781715741904977,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
14,noack_2022,random,poisson,test,r2,0.052298022863898175,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
0,noack_2022,random,poisson,train,roc_auc,0.7366050970202013,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
1,noack_2022,random,poisson,train,roc_auc_multi,0.5069331158521241,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
2,noack_2022,random,poisson,train,pr_auc,0.21613618264177772,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
3,noack_2022,random,poisson,train,pr_auc_multi,0.07495530871195888,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
4,noack_2022,random,poisson,train,r2,0.02893298391432697,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
5,noack_2022,random,poisson,val,roc_auc,0.7306491108983936,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
6,noack_2022,random,poisson,val,roc_auc_multi,0.5064103848773895,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
7,noack_2022,random,poisson,val,pr_auc,0.2162781686303159,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
8,noack_2022,random,poisson,val,pr_auc_multi,0.07841220130286872,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
9,noack_2022,random,poisson,val,r2,0.01980514602231287,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
10,noack_2022,random,poisson,test,roc_auc,0.7397094930775707,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
11,noack_2022,random,poisson,test,roc_auc_multi,0.5105490984368812,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
12,noack_2022,random,poisson,test,pr_auc,0.23815255110218853,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
13,noack_2022,random,poisson,test,pr_auc_multi,0.08064620749450371,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
14,noack_2022,random,poisson,test,r2,0.04222267365332644,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
0,noack_2022,random,bce,train,roc_auc,0.7425498383167418,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
1,noack_2022,random,bce,train,roc_auc_multi,0.5145316795476528,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
2,noack_2022,random,bce,train,pr_auc,0.23191453140817417,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
3,noack_2022,random,bce,train,pr_auc_multi,0.08351062394331799,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
4,noack_2022,random,bce,train,r2,0.075111220316178,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
5,noack_2022,random,bce,val,roc_auc,0.7304646063800035,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
6,noack_2022,random,bce,val,roc_auc_multi,0.5156226135398507,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
7,noack_2022,random,bce,val,pr_auc,0.2394075672055574,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
8,noack_2022,random,bce,val,pr_auc_multi,0.09293742829045601,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
9,noack_2022,random,bce,val,r2,0.07357105491114324,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
10,noack_2022,random,bce,test,roc_auc,0.6887384688789144,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
11,noack_2022,random,bce,test,roc_auc_multi,0.5038929038585372,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
12,noack_2022,random,bce,test,pr_auc,0.13422514500354454,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
13,noack_2022,random,bce,test,pr_auc_multi,0.06001795408637047,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
14,noack_2022,random,bce,test,r2,0.008749932742595279,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
0,noack_2022,random,bce,train,roc_auc,0.7387330773659453,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
1,noack_2022,random,bce,train,roc_auc_multi,0.5117744562091334,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
2,noack_2022,random,bce,train,pr_auc,0.2333679155882191,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
3,noack_2022,random,bce,train,pr_auc_multi,0.08132012558418938,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
4,noack_2022,random,bce,train,r2,0.081059184534652,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
5,noack_2022,random,bce,val,roc_auc,0.7305514889814678,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
6,noack_2022,random,bce,val,roc_auc_multi,0.5085712863290291,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
7,noack_2022,random,bce,val,pr_auc,0.2093440872450146,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
8,noack_2022,random,bce,val,pr_auc_multi,0.0761574510587846,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
9,noack_2022,random,bce,val,r2,0.06597715017783112,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
10,noack_2022,random,bce,test,roc_auc,0.7378107705846404,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
11,noack_2022,random,bce,test,roc_auc_multi,0.5070753221242253,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
12,noack_2022,random,bce,test,pr_auc,0.24320616239717535,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
13,noack_2022,random,bce,test,pr_auc_multi,0.0913914051089533,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
14,noack_2022,random,bce,test,r2,0.07156933161659196,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
0,noack_2022,random,bce,train,roc_auc,0.7408489583663129,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
1,noack_2022,random,bce,train,roc_auc_multi,0.5107433427370709,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
2,noack_2022,random,bce,train,pr_auc,0.2390504707303556,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
3,noack_2022,random,bce,train,pr_auc_multi,0.08124377168493332,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
4,noack_2022,random,bce,train,r2,0.08851985033240106,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
5,noack_2022,random,bce,val,roc_auc,0.7298373244165172,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
6,noack_2022,random,bce,val,roc_auc_multi,0.5079430277682495,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
7,noack_2022,random,bce,val,pr_auc,0.2317701593828288,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
8,noack_2022,random,bce,val,pr_auc_multi,0.08473850697686756,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
9,noack_2022,random,bce,val,r2,0.07572377643625983,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
10,noack_2022,random,bce,test,roc_auc,0.7049183095594275,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
11,noack_2022,random,bce,test,roc_auc_multi,0.5049106268163586,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
12,noack_2022,random,bce,test,pr_auc,0.1901100110657296,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
13,noack_2022,random,bce,test,pr_auc_multi,0.07462808928357895,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
14,noack_2022,random,bce,test,r2,0.05523806093162453,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
0,noack_2022,random,bce,train,roc_auc,0.7306852386870415,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
1,noack_2022,random,bce,train,roc_auc_multi,0.511687568626125,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
2,noack_2022,random,bce,train,pr_auc,0.2175760701231356,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
3,noack_2022,random,bce,train,pr_auc_multi,0.07903277827995718,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
4,noack_2022,random,bce,train,r2,0.007505634385997051,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
5,noack_2022,random,bce,val,roc_auc,0.6996536836084721,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
6,noack_2022,random,bce,val,roc_auc_multi,0.5056526530914591,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
7,noack_2022,random,bce,val,pr_auc,0.16736901611976568,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
8,noack_2022,random,bce,val,pr_auc_multi,0.0686717811672559,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
9,noack_2022,random,bce,val,r2,-0.05114989068117648,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
10,noack_2022,random,bce,test,roc_auc,0.6989660443278349,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
11,noack_2022,random,bce,test,roc_auc_multi,0.5138659790748692,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
12,noack_2022,random,bce,test,pr_auc,0.1878089983197072,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
13,noack_2022,random,bce,test,pr_auc_multi,0.08176916519663233,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
14,noack_2022,random,bce,test,r2,-0.008835994655850055,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
0,noack_2022,random,bce,train,roc_auc,0.7325429310942831,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
1,noack_2022,random,bce,train,roc_auc_multi,0.5128802344634018,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
2,noack_2022,random,bce,train,pr_auc,0.23206330722340796,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
3,noack_2022,random,bce,train,pr_auc_multi,0.08262100824011065,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
4,noack_2022,random,bce,train,r2,-0.03176455020547153,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
5,noack_2022,random,bce,val,roc_auc,0.7295621645785559,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
6,noack_2022,random,bce,val,roc_auc_multi,0.5137361696310444,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
7,noack_2022,random,bce,val,pr_auc,0.22038672859291855,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
8,noack_2022,random,bce,val,pr_auc_multi,0.08459826396271171,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
9,noack_2022,random,bce,val,r2,-0.03620236095242069,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
10,noack_2022,random,bce,test,roc_auc,0.7385635911854557,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
11,noack_2022,random,bce,test,roc_auc_multi,0.5144070051813482,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
12,noack_2022,random,bce,test,pr_auc,0.24607223667638817,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
13,noack_2022,random,bce,test,pr_auc_multi,0.08764043337596131,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
14,noack_2022,random,bce,test,r2,-0.016157828650102735,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/scbasset_output/obs2000_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
0,noack_2022,episcanpy,poisson,train,roc_auc,0.6424896637373065,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
1,noack_2022,episcanpy,poisson,train,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
2,noack_2022,episcanpy,poisson,train,pr_auc,0.00463656141190659,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
3,noack_2022,episcanpy,poisson,train,pr_auc_multi,0.0015164753794890782,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
4,noack_2022,episcanpy,poisson,train,r2,-0.007384789142401926,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
5,noack_2022,episcanpy,poisson,val,roc_auc,0.5689623185824619,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
6,noack_2022,episcanpy,poisson,val,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
7,noack_2022,episcanpy,poisson,val,pr_auc,0.007658082536776332,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
8,noack_2022,episcanpy,poisson,val,pr_auc_multi,0.0014832214765100671,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
